id_detalle_programacion,id_labor_mes,id_turno,id_area,fecha,tipo_dia,total_horas_laboradas,observaciones,created_at,updated_at,id_empleado,estado,id_usuario_registro,origen_registro
14052,1,7,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14054,1,14,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14056,1,7,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14057,1,8,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14058,1,14,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14059,1,15,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14060,1,7,2,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14061,1,8,3,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14062,1,9,3,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14063,1,14,3,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14064,1,8,3,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14066,1,8,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14068,1,8,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14070,1,8,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14072,1,8,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14074,1,8,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14075,1,7,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14077,1,7,4,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14081,1,5,5,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14087,1,14,6,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14089,1,8,6,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14094,1,15,6,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14102,1,14,7,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14107,1,8,7,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14117,1,15,9,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14133,1,8,9,2026-01-18,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14171,1,14,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14172,1,5,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14173,1,14,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
14174,1,5,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,19,Activo,,Automatico
14175,1,14,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,22,Activo,,Automatico
14176,1,5,1,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,29,Activo,,Automatico
14177,1,15,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,2,Activo,,Automatico
14178,1,7,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,3,Activo,,Automatico
14179,1,8,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,5,Activo,,Automatico
14180,1,14,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,11,Activo,,Automatico
14182,1,7,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,14,Activo,,Automatico
14183,1,8,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14185,1,15,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14187,1,8,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14188,1,14,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14189,1,15,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14190,1,7,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14191,1,8,2,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14192,1,9,3,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14193,1,14,3,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14194,1,8,3,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14195,1,9,3,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14197,1,7,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14199,1,7,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14201,1,7,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14203,1,7,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14205,1,7,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14206,1,8,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14208,1,8,4,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14212,1,8,5,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14218,1,15,6,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14220,1,14,6,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14225,1,8,6,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14233,1,15,7,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14238,1,14,7,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14248,1,8,9,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14264,1,14,9,2026-01-19,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14302,1,5,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14303,1,14,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14304,1,5,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
14305,1,14,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,19,Activo,,Automatico
14306,1,5,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,22,Activo,,Automatico
14307,1,14,1,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,29,Activo,,Automatico
14308,1,7,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,2,Activo,,Automatico
14309,1,8,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,3,Activo,,Automatico
14310,1,14,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,5,Activo,,Automatico
14311,1,15,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,11,Activo,,Automatico
14313,1,8,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,14,Activo,,Automatico
14314,1,14,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14316,1,7,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14318,1,14,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14319,1,15,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14320,1,7,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14321,1,8,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14322,1,14,2,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14323,1,14,3,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14324,1,8,3,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14325,1,9,3,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14326,1,14,3,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14328,1,8,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14330,1,8,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14332,1,8,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14334,1,8,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14336,1,8,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14337,1,7,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14339,1,7,4,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14343,1,14,5,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14349,1,8,6,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14351,1,15,6,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14356,1,14,6,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14364,1,8,7,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14369,1,15,7,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14379,1,14,9,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14395,1,15,9,2026-01-20,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14433,1,14,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14434,1,5,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14435,1,14,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
14436,1,5,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,19,Activo,,Automatico
14437,1,14,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,22,Activo,,Automatico
14438,1,5,1,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,29,Activo,,Automatico
14439,1,8,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,2,Activo,,Automatico
14440,1,14,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,3,Activo,,Automatico
14441,1,15,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,5,Activo,,Automatico
14442,1,7,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,11,Activo,,Automatico
14444,1,14,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,14,Activo,,Automatico
14445,1,15,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14447,1,8,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14449,1,15,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14450,1,7,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14451,1,8,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14452,1,14,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14453,1,15,2,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14454,1,8,3,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14455,1,9,3,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14456,1,14,3,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14457,1,8,3,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14459,1,7,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14461,1,7,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14463,1,7,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14465,1,7,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14467,1,7,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14468,1,8,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14470,1,8,4,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14474,1,5,5,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14480,1,14,6,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14482,1,8,6,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14487,1,15,6,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14495,1,14,7,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14500,1,8,7,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14510,1,15,9,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14526,1,8,9,2026-01-21,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14564,1,5,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14565,1,14,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14566,1,5,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
14567,1,14,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,19,Activo,,Automatico
14568,1,5,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,22,Activo,,Automatico
14569,1,14,1,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,29,Activo,,Automatico
14570,1,14,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,2,Activo,,Automatico
14571,1,15,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,3,Activo,,Automatico
14572,1,7,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,5,Activo,,Automatico
14573,1,8,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,11,Activo,,Automatico
14575,1,15,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,14,Activo,,Automatico
14576,1,7,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14578,1,14,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14580,1,7,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14581,1,8,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14582,1,14,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14583,1,15,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14584,1,7,2,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14585,1,9,3,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14586,1,14,3,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14587,1,8,3,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14588,1,9,3,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14590,1,8,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14592,1,8,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14594,1,8,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14596,1,8,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14598,1,8,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14599,1,7,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14601,1,7,4,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14605,1,8,5,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14611,1,15,6,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14613,1,14,6,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14618,1,8,6,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14626,1,15,7,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14631,1,14,7,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14641,1,8,9,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14657,1,14,9,2026-01-22,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14695,1,14,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14696,1,5,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14697,1,14,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
14698,1,5,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,19,Activo,,Automatico
14699,1,14,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,22,Activo,,Automatico
14700,1,5,1,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,29,Activo,,Automatico
14701,1,15,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,2,Activo,,Automatico
14702,1,7,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,3,Activo,,Automatico
14703,1,8,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,5,Activo,,Automatico
14704,1,14,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,11,Activo,,Automatico
14706,1,7,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,14,Activo,,Automatico
14707,1,8,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,15,Activo,,Automatico
14709,1,15,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,20,Activo,,Automatico
14711,1,8,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,25,Activo,,Automatico
14712,1,14,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,26,Activo,,Automatico
14713,1,15,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,27,Activo,,Automatico
14714,1,7,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,31,Activo,,Automatico
14715,1,8,2,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,39,Activo,,Automatico
14716,1,14,3,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,9,Activo,,Automatico
14717,1,8,3,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,23,Activo,,Automatico
14718,1,9,3,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,32,Activo,,Automatico
14719,1,14,3,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,37,Activo,,Automatico
14721,1,7,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,13,Activo,,Automatico
14723,1,7,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,21,Activo,,Automatico
14725,1,7,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,24,Activo,,Automatico
14727,1,7,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,30,Activo,,Automatico
14729,1,7,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,33,Activo,,Automatico
14730,1,8,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,34,Activo,,Automatico
14732,1,8,4,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,38,Activo,,Automatico
14736,1,14,5,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,17,Activo,,Automatico
14742,1,8,6,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,8,Activo,,Automatico
14744,1,15,6,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,10,Activo,,Automatico
14749,1,14,6,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,16,Activo,,Automatico
14757,1,8,7,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,7,Activo,,Automatico
14762,1,15,7,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,28,Activo,,Automatico
14772,1,14,9,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,4,Activo,,Automatico
14788,1,15,9,2026-01-23,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,36,Activo,,Automatico
14826,1,5,1,2026-01-24,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,6,Activo,,Automatico
14827,1,14,1,2026-01-24,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,12,Activo,,Automatico
14828,1,5,1,2026-01-24,Laborado,,,2026-01-06 19:52:01.04,2026-01-06 19:52:01.04,18,Activo,,Automatico
